Age (annees),Modele,Marque,Boite de vitesses_Manuelle,Puissance fiscale,Type de carburant_Essence,Kilometrage lisse (en milliers km),Type de carburant_Diesel,Secteur,Origine_WW au Maroc,Ville,Origine_Dédouanée,Premiere main,Etat_Bon,Boite de vitesses_Automatique,Etat_Excellent,log_price (en milliers MAD)
-0.7950260608662937,x5,bmw,0,0.38858333602016065,0,0.8309860418911896,1,ain sebaa,1,casablanca,0,0,0,1,1,5.459585514144159
-0.7950260608662937,santa fe,hyundai,0,0.38858333602016065,0,-0.7326833294749722,1,massira 3,1,marrakech,0,0,0,1,1,5.429345628954441
0.7009544774819219,santa fe,hyundai,1,0.38858333602016065,0,1.3971717700253516,1,wislane,1,meknès,0,1,1,0,0,4.356708826689592
1.516943862035494,defender,land rover,1,0.38858333602016065,0,0.8667505433630898,1,yacoub el mansour,1,rabat,0,1,0,0,1,5.1647859739235145
-1.2030207531430799,clio,renault,0,-0.6380111495352139,0,-0.11162468269194609,1,autre secteur,1,mohammedia,0,1,1,1,0,5.062595033026967
-1.3390189839020086,crossland,opel,1,-0.6380111495352139,0,-0.7609348924297211,1,ain sebaa,0,casablanca,0,1,0,0,1,5.10594547390058
-1.2030207531430799,c5,citroen,0,0.38858333602016065,0,-0.39272174531057197,1,lissasfa,1,casablanca,0,0,0,1,1,5.579729825986222
0.1569615544462071,range rover sport,land rover,0,2.4417723071309094,0,0.8121188052584699,1,massira 1,1,temara,0,1,0,1,0,4.574710978503383
0.29295978520513577,touran,volkswagen,0,0.38858333602016065,0,1.353649764037815,1,centre ville,0,tétouan,1,1,0,1,0,4.8283137373023015
-1.3390189839020086,picanto,kia,1,-0.6380111495352139,1,-0.9171548960748249,0,ain sebaa,1,casablanca,0,0,0,0,1,4.7535901911063645
1.108949169758708,cr-v,honda,0,6.548150249352407,1,-0.3102496466283982,0,massira,1,marrakech,0,1,0,1,0,4.442651256490317
-1.3390189839020086,500,fiat,0,-0.6380111495352139,1,-0.8156814909891763,0,ouled oujih,1,kénitra,0,0,0,1,1,4.844187086458591
-0.38703136858950765,punto,fiat,1,-1.151308392312901,0,-0.09826801607378714,1,aïn chock,1,casablanca,0,1,0,0,0,4.382026634673881
-0.9310242916252224,qashqai,nissan,0,-0.6380111495352139,0,-0.5393585479095031,1,ain sebaa,1,casablanca,0,0,0,1,1,5.389071729816501
0.1569615544462071,mondeo,ford,0,0.38858333602016065,0,0.8645468019523945,1,maarif,1,casablanca,0,0,0,1,1,4.553876891600541
-1.3390189839020086,500x,fiat,0,0.38858333602016065,1,-1.1907280935077496,0,anfa,1,casablanca,0,0,0,1,1,5.3471075307174685
-1.611015445419866,c-elysée,citroen,1,-0.6380111495352139,0,-1.028401109124673,1,massira,1,rabat,0,0,0,0,0,5.003946305945459
-1.4750172146609373,Others,alfa romeo,0,0.38858333602016065,0,-1.4227988868662187,0,anfa,1,casablanca,0,0,0,1,1,5.736572297479192
1.108949169758708,Others,bmw,0,10.654528191573904,1,-0.19540699873022976,0,maarif,0,casablanca,1,0,0,1,1,4.941642422609304
-0.9310242916252224,octavia,skoda,1,0.38858333602016065,0,-0.14897045938642534,1,el houda,1,agadir,0,1,0,0,0,5.204006687076795
-0.7950260608662937,grand cherokee,jeep,0,2.4417723071309094,0,-0.4296624025571772,1,maarif,1,casablanca,0,1,0,1,1,5.298317366548036
-1.2030207531430799,express,renault,1,-0.1247139067575266,0,-1.0768209151472306,1,administratif,1,tanger,0,0,0,0,1,5.159055299214529
-1.0670225223841512,208,peugeot,1,-0.6380111495352139,0,-1.1167273358396004,1,autre secteur,1,rabat,0,0,0,0,1,4.997212273764115
0.42895801596406447,c-max,ford,1,-0.1247139067575266,0,2.9679029774021393,1,autre secteur,1,kénitra,0,1,0,0,0,4.454347296253507
-1.2030207531430799,compass,jeep,1,-0.6380111495352139,0,-0.8876145521469556,1,massira,1,rabat,0,0,0,0,1,5.384495062789089
-1.3390189839020086,tucson,hyundai,0,-0.6380111495352139,0,-0.7260655602388298,1,targa,1,marrakech,0,0,0,1,1,5.662960480135946
-1.2030207531430799,clio,renault,1,-0.6380111495352139,0,-0.7565720663366893,1,al maghrib al arabi,1,kénitra,0,0,0,0,0,5.10594547390058
-1.2030207531430799,megane,renault,0,-0.6380111495352139,0,-0.6050498558270394,1,autre secteur,1,rabat,0,0,0,1,0,5.298317366548036
-0.9310242916252224,208,peugeot,1,-0.6380111495352139,0,-0.16052497985843894,1,massira,1,rabat,0,0,0,0,1,4.890349128221754
-0.7950260608662937,série 5,bmw,0,2.4417723071309094,0,-0.3008291916030527,1,californie,1,casablanca,0,1,0,1,0,5.783825182329737
-0.9310242916252224,prado,toyota,1,2.4417723071309094,0,0.08868891238951772,1,lissasfa,1,casablanca,0,0,0,0,1,5.521456917854247
-1.2030207531430799,série 2,bmw,0,-0.6380111495352139,0,-1.090697880003891,1,ain sebaa,1,casablanca,0,0,0,1,1,5.71042701737487
0.29295978520513577,rav 4,toyota,0,0.9018805787978479,0,0.8173970845007745,1,hay salam,0,salé,1,1,0,1,1,4.912654885736052
-0.11503490707165027,golf 7,volkswagen,1,0.38858333602016065,0,0.44862855570845517,1,el bassatine,1,meknès,0,1,0,0,0,4.976733742420574
-1.7470136761787947,kangoo,renault,1,-0.6380111495352139,0,-1.4739782783747821,1,hay el fath,0,rabat,1,0,0,0,0,5.703782474656201
-1.3390189839020086,c-elysée,citroen,1,-0.6380111495352139,0,-0.4366300379168938,1,centre ville,1,casablanca,0,0,0,0,1,4.8283137373023015
-1.611015445419866,500x,fiat,0,0.38858333602016065,1,-1.4353894111595846,0,anfa,1,casablanca,0,0,0,1,1,5.476463551931511
0.5649562467229932,ranger,ford,1,0.38858333602016065,0,0.8602173125885055,1,tilila,1,agadir,0,1,1,0,0,4.248495242049359
-1.3390189839020086,astra,opel,0,-0.6380111495352139,0,-0.45462854138912784,1,autre secteur,1,rabat,0,0,1,1,0,5.631211781821365
0.29295978520513577,santa fe,hyundai,0,0.38858333602016065,0,1.8953567780807854,1,hay el fath,1,rabat,0,1,0,1,1,4.727387818712341
-1.3390189839020086,logan,dacia,1,-0.6380111495352139,0,-0.7192254434057984,1,bourgogne,1,casablanca,0,0,0,0,0,4.934473933130692
-1.4750172146609373,clio,renault,1,-0.6380111495352139,0,-1.1427063014432821,1,centre ville,1,tanger,0,1,0,0,1,5.087596335232384
-0.9310242916252224,clio,renault,0,-0.6380111495352139,0,-0.5915353504912948,1,maarif,1,casablanca,0,0,0,1,1,4.948759890378168
-0.9310242916252224,c3,citroen,1,-0.6380111495352139,0,-0.3638697974952487,1,hay el fath,1,rabat,0,1,0,0,0,4.812184355372417
-1.0670225223841512,octavia,skoda,0,0.38858333602016065,0,-0.04831471262112063,1,hay sadri,1,casablanca,0,0,0,1,1,5.288267030694535
-0.7950260608662937,classe cla,mercedes-benz,0,-0.6380111495352139,0,-0.6267656065181244,1,massira,1,rabat,0,0,0,1,1,5.579729825986222
-0.25103313783057896,série 4,bmw,0,0.38858333602016065,0,0.29628991877634775,1,agdal,1,rabat,0,1,0,1,0,5.393627546352362
-0.7950260608662937,range rover evoque,land rover,0,0.38858333602016065,0,-0.18506600270738888,1,drissia,1,tanger,0,1,0,1,0,5.720311776607412
-1.4750172146609373,t-roc,volkswagen,0,0.38858333602016065,0,-1.1015442670305797,1,californie,1,casablanca,0,0,0,1,1,5.768320995793772
0.42895801596406447,touareg,volkswagen,0,1.415177821575535,0,0.8555202662496151,1,hay essalam,1,el jadida,0,0,0,1,0,4.343805421853684
-0.9310242916252224,sandero,dacia,1,-0.6380111495352139,1,-1.1747219368699033,0,hay riad,1,rabat,0,1,0,0,0,4.653960350157523
-1.2030207531430799,octavia,skoda,1,0.38858333602016065,0,-0.003991638738202748,1,hay dakhla,1,agadir,0,0,0,0,1,5.3471075307174685
-0.9310242916252224,208,peugeot,1,-0.6380111495352139,0,0.12567196700639727,1,guich oudaya,1,rabat,0,1,0,0,0,4.804021044733257
1.108949169758708,palio,fiat,1,-0.1247139067575266,0,0.5480895305809075,1,tilila,1,agadir,0,0,0,0,1,3.6635616461296463
0.8369527082408506,q7,audi,0,2.4417723071309094,0,0.8539175894535372,1,tilila,1,agadir,0,0,1,1,0,4.584967478670572
0.9729509389997792,clio,renault,1,-0.6380111495352139,0,0.8591008278046525,1,abdelmoumen,1,casablanca,0,1,0,0,0,3.9889840465642745
0.9729509389997792,classe c,mercedes-benz,0,0.9018805787978479,0,1.3630188545798474,1,aïn chock,0,casablanca,1,1,0,1,1,4.59511985013459
0.1569615544462071,astra,opel,1,-0.1247139067575266,0,-0.01353167966717577,1,bouskoura centre,1,bouskoura,0,1,0,0,0,4.553876891600541
-0.11503490707165027,q3,audi,0,0.9018805787978479,0,0.4625502506063108,1,bele vue,0,meknès,1,0,0,1,1,5.476463551931511
-0.7950260608662937,golf 7,volkswagen,0,0.38858333602016065,0,-0.013986175158200193,1,el bassatine,0,meknès,1,1,0,1,1,5.655991810819852
-0.7950260608662937,octavia,skoda,1,0.38858333602016065,0,0.36865818477938805,1,el houda,1,agadir,0,1,0,0,0,5.135798437050262
-1.2030207531430799,500,fiat,0,-0.6380111495352139,1,-0.9106912147717289,0,hay el fath,1,rabat,0,0,0,1,0,4.836281906951478
-1.2030207531430799,tucson,hyundai,0,-0.6380111495352139,0,-0.024721017726541457,1,centre ville,1,temara,0,1,0,1,1,5.7430031878094825
-1.2030207531430799,clio,renault,0,-0.6380111495352139,0,-0.07595051767682698,1,hay el fath,1,rabat,0,1,0,1,0,5.0238805208462765
1.2449474005176366,sorento,kia,1,1.415177821575535,0,-0.9178940399778717,1,hay hassani,1,casablanca,0,1,1,0,0,3.970291913552122
1.516943862035494,220,mercedes-benz,0,0.38858333602016065,0,0.8578963377426381,1,tilila,0,agadir,1,1,1,1,0,4.356708826689592
-1.4750172146609373,carens,kia,1,-0.6380111495352139,0,-1.09456437446044,1,ain sebaa,1,casablanca,0,0,0,0,0,5.3471075307174685
-0.9310242916252224,range rover evoque,land rover,0,0.38858333602016065,0,-0.24733874184876464,1,hay salam,1,salé,0,0,0,1,0,5.752572638825633
-0.659027830107365,500,fiat,1,-1.151308392312901,0,-0.9455868581429084,1,tilila,1,agadir,0,0,0,0,0,4.59511985013459
-0.38703136858950765,ceed,kia,1,-0.6380111495352139,0,-0.1684649363388473,1,autre secteur,1,casablanca,0,0,0,0,0,4.812184355372417
-0.5230295993484363,hilux,toyota,1,1.415177821575535,0,-1.35274408337911,1,toute la ville,0,errachidia,0,1,0,0,0,5.560681631015528
-1.2030207531430799,kangoo,renault,1,-0.6380111495352139,0,-0.5180663366327785,1,ain sebaa,1,casablanca,0,0,0,0,0,4.867534450455582
-1.2030207531430799,karoq,skoda,0,0.38858333602016065,0,0.25550655136999156,1,ouled oujih,0,kénitra,1,0,0,1,1,5.659482215759621
-1.2030207531430799,clio,renault,1,-0.6380111495352139,0,-0.6375528138133163,1,autre secteur,1,casablanca,0,1,0,0,0,5.1647859739235145
1.3809456312765653,220,mercedes-benz,1,0.9018805787978479,0,1.3593554493842737,1,sidi moumen,0,casablanca,1,1,0,0,1,4.174387269895637
-1.2030207531430799,crossland,opel,0,-0.6380111495352139,0,-0.5522833445877023,1,ouled oujih,1,kénitra,0,0,0,1,1,5.241747015059643
-1.2030207531430799,208,peugeot,1,-0.6380111495352139,0,-0.5299431713561481,1,hay salam,1,salé,0,0,0,0,0,5.010635294096256
-0.9310242916252224,sportage,kia,1,-0.6380111495352139,0,-0.5007658752266001,1,narjis,1,fès,0,0,0,0,1,5.1647859739235145
-1.0670225223841512,jetta,volkswagen,0,0.38858333602016065,0,0.301983282026451,1,plateau,1,el jadida,0,0,0,1,1,5.247024072160486
-0.5230295993484363,Others,ford,1,-0.1247139067575266,1,-0.7271722779862235,0,guéliz,1,marrakech,0,1,0,0,0,4.574710978503383
-0.5230295993484363,Others,maserati,0,2.4417723071309094,0,-0.6450624586819467,1,maarif,1,casablanca,0,0,0,1,1,5.634789603169249
0.9729509389997792,Others,volkswagen,0,1.415177821575535,0,0.8122130913386554,1,autre secteur,0,oujda,1,1,0,1,0,5.043425116919247
-0.9310242916252224,xc60,volvo,0,0.38858333602016065,0,-0.2568885416771185,1,centre,1,tanger,0,1,0,1,1,5.780743515792329
-1.0670225223841512,golf 8,volkswagen,0,0.38858333602016065,0,0.1350577842434293,1,bele vue,0,meknès,0,0,0,1,1,5.181783550292085
0.29295978520513577,touareg,volkswagen,0,1.9284750643532222,0,0.8687110115194102,1,hay zaytoun,1,agadir,0,1,0,1,0,4.477336814478207
-0.38703136858950765,range rover sport,land rover,0,2.4417723071309094,0,0.20653468436818231,1,californie,1,casablanca,0,0,0,1,1,5.703782474656201
-0.7950260608662937,jetta,volkswagen,0,0.38858333602016065,0,0.8387789722254471,1,guéliz,1,marrakech,0,1,0,1,1,4.927253685157205
-1.3390189839020086,corolla,toyota,0,1.415177821575535,0,-0.4326891370276749,0,hay el fath,1,rabat,0,0,0,1,1,5.236441962829949
0.020963323687278417,octavia,skoda,0,0.38858333602016065,0,0.44836005976064774,1,tilila,1,agadir,0,1,1,1,0,4.68213122712422
-0.38703136858950765,classe e,mercedes-benz,0,0.9018805787978479,0,0.8735837711587155,1,el bassatine,1,meknès,0,1,0,1,1,5.3706380281276624
-1.3390189839020086,clio,renault,1,-0.6380111495352139,0,-0.9435901955883793,1,narjis,1,fès,0,0,0,0,1,5.10594547390058
0.9729509389997792,corolla,toyota,1,0.38858333602016065,0,0.4935753080166432,1,tilila,1,agadir,0,0,0,0,1,4.0943445622221
-1.0670225223841512,tucson,hyundai,0,-0.6380111495352139,0,-0.4080780547325663,1,centre ville,1,agadir,0,0,0,1,1,5.634789603169249
-1.3390189839020086,c-elysée,citroen,1,-0.6380111495352139,0,-0.8876942754335463,1,oued fès,1,fès,0,0,0,0,0,4.770684624465665
-0.9310242916252224,ateca,seat,0,-0.6380111495352139,0,-0.06246055353938225,1,massira 3,0,marrakech,1,0,0,1,1,5.5909869805108565
-0.7950260608662937,range rover evoque,land rover,0,0.38858333602016065,0,-0.5222652328931072,1,maarif,1,casablanca,0,0,0,1,0,5.579729825986222
-1.4750172146609373,208,peugeot,1,-0.6380111495352139,0,-0.8995778657627266,1,centre ville,1,agadir,0,1,0,0,1,5.214935757608986
0.020963323687278417,passat cc,volkswagen,1,0.38858333602016065,0,0.8300047909144168,1,el bassatine,1,meknès,0,0,0,0,0,5.062595033026967
0.1569615544462071,cayenne,porsche,0,2.4417723071309094,0,0.3847515190250973,1,maarif,1,casablanca,0,0,0,1,1,5.393627546352362
-1.2030207531430799,creta,hyundai,0,-0.6380111495352139,0,-0.7017604489545237,1,massira,1,rabat,0,0,0,1,1,5.472270673671475
-1.611015445419866,swift,suzuki,0,-0.1247139067575266,1,-1.2698948892037278,0,anfa,1,casablanca,0,0,0,1,1,5.087596335232384
-1.2030207531430799,Others,kia,0,1.9284750643532222,0,-0.11219049753505513,1,lissasfa,1,casablanca,0,0,0,1,1,5.541263545158426
-0.659027830107365,touareg,volkswagen,0,0.9018805787978479,0,-0.01854583761698932,1,hay el fath,1,rabat,0,0,0,1,1,5.393627546352362
-0.38703136858950765,x5,bmw,0,2.4417723071309094,0,0.8731864874366849,1,hamria,1,meknès,0,1,0,1,0,5.634789603169249
0.8369527082408506,407,peugeot,1,0.38858333602016065,0,1.9147913486652537,1,yacoub el mansour,0,rabat,1,1,1,0,0,4.248495242049359
-0.7950260608662937,corolla,toyota,1,-0.6380111495352139,0,-0.646933405708026,1,beauséjour,1,casablanca,0,1,0,0,0,5.043425116919247
2.7409279388658523,19,renault,1,0.38858333602016065,1,1.9433119425822438,0,route d'ourika,1,marrakech,0,1,0,0,0,3.218875824868201
0.29295978520513577,i10,hyundai,1,-0.6380111495352139,1,0.2821585547908912,0,oulfa,1,casablanca,0,1,1,0,0,4.04305126783455
-0.38703136858950765,classe c,mercedes-benz,0,-0.6380111495352139,0,0.3657373086513914,1,ain sebaa,0,casablanca,1,0,0,1,0,5.459585514144159
-0.7950260608662937,classe cla,mercedes-benz,0,0.9018805787978479,0,0.17427403168949981,1,toute la ville,0,khouribga,1,0,0,1,1,5.793013608384144
-1.3390189839020086,c-hr,toyota,0,1.415177821575535,0,-1.1663841541645756,0,anfa,1,casablanca,0,0,0,1,0,5.497168225293202
-0.659027830107365,focus,ford,1,-0.1247139067575266,0,-1.2801900741648644,1,riad toulal,1,meknès,0,1,0,0,0,5.030437921392435
-0.659027830107365,santa fe,hyundai,0,0.38858333602016065,0,-0.04511633522505157,1,centre ville,1,tanger,0,1,0,1,1,5.2574953720277815
-0.5230295993484363,classe c,mercedes-benz,0,0.9018805787978479,0,-0.5797027517126649,1,maarif,1,casablanca,0,0,0,1,0,5.579729825986222
-1.0670225223841512,coccinelle,volkswagen,0,0.38858333602016065,0,-0.3686645146754706,1,massira,1,rabat,0,0,0,1,1,5.41610040220442
-1.0670225223841512,polo,volkswagen,0,1.9284750643532222,1,-0.4224620365262715,0,drissia,0,tanger,1,1,0,1,0,5.513428746164983
-1.611015445419866,sandero,dacia,1,-0.6380111495352139,0,-1.0570803578860704,1,Others,1,fès,0,0,0,0,0,4.955827057601261
-0.9310242916252224,clio,renault,1,-0.6380111495352139,0,-0.5329657245014587,1,narjis,1,fès,0,0,0,0,1,4.770684624465665
-1.0670225223841512,sportage,kia,0,0.38858333602016065,0,-0.9159979989919617,1,agadir oufella,1,agadir,0,1,0,1,1,5.616771097666572
-0.5230295993484363,juke,nissan,1,-0.6380111495352139,0,-0.2889814942567002,1,ain sebaa,1,casablanca,0,1,0,0,1,4.852030263919617
-1.3390189839020086,2008,peugeot,0,-0.6380111495352139,0,-0.8514846721177246,1,centre ville,1,casablanca,0,0,0,1,1,5.493061443340548
0.020963323687278417,fiesta,ford,1,-0.6380111495352139,0,0.43994957971786086,1,Others,1,rabat,0,1,0,0,1,4.5217885770490405
-0.11503490707165027,série 5,bmw,0,0.38858333602016065,0,0.23517338425122983,1,californie,1,casablanca,0,0,0,1,0,5.19295685089021
-1.3390189839020086,renegade,jeep,0,-0.6380111495352139,0,-0.6802634603377029,1,hay massira,1,marrakech,0,0,0,1,1,5.337538079701318
-1.3390189839020086,corsa,opel,1,-0.6380111495352139,1,-1.334892405039658,0,guich oudaya,1,rabat,0,0,0,0,0,4.897839799950911
-0.25103313783057896,500,fiat,0,0.38858333602016065,1,-0.5480486424433711,0,drissia,1,tanger,0,1,0,1,0,4.976733742420574
-1.4750172146609373,express,renault,1,-0.6380111495352139,0,-1.3099643262361396,1,anfa,1,casablanca,0,0,0,0,1,5.074548619839908
-0.659027830107365,classe c,mercedes-benz,0,0.9018805787978479,0,0.8851485428692354,1,guich oudaya,0,rabat,1,1,0,1,0,5.652489180268651
-1.2030207531430799,clio,renault,1,-0.6380111495352139,0,-0.46999535210984944,1,autre secteur,1,rabat,0,0,1,0,0,4.90527477843843
-0.9310242916252224,tipo,fiat,1,-1.151308392312901,0,-0.11350492464626138,1,tilila,1,agadir,0,0,0,0,1,4.653960350157523
-1.0670225223841512,xc60,volvo,0,0.38858333602016065,0,-0.6381652003523532,1,centre ville,1,casablanca,0,0,0,1,1,5.786897381366708
-1.3390189839020086,logan,dacia,1,-0.6380111495352139,0,-0.7072264067202858,1,hay hassani,1,casablanca,0,0,0,0,0,5.049856007249537
0.1569615544462071,a5,audi,0,0.38858333602016065,0,-0.015787283382602435,1,maarif,1,casablanca,0,0,0,1,1,5.10594547390058
-0.38703136858950765,range rover evoque,land rover,0,0.9018805787978479,0,-0.43362492436101235,1,centre ville,1,tanger,0,1,0,1,1,5.3471075307174685
-0.25103313783057896,range rover vogue,land rover,0,5.521555763797032,0,0.8044386631791269,1,aïn diab,1,casablanca,0,0,0,1,0,5.521460917862246
-1.0670225223841512,3008,peugeot,0,0.38858333602016065,0,-0.5720241463011146,1,autre secteur,1,kénitra,0,1,0,1,0,5.501258210544727
-0.38703136858950765,Others,ford,1,0.9018805787978479,0,0.8776066957825406,1,toute la ville,1,béni mellal,0,1,0,0,0,5.093750200806762
0.020963323687278417,206,peugeot,1,-0.6380111495352139,0,0.38004939538685445,1,abattoirs,1,agadir,0,1,0,0,0,4.219507705176107
-1.3390189839020086,208,peugeot,1,-0.6380111495352139,0,-0.26724002348747744,1,centre ville,1,agadir,0,1,0,0,1,5.0238805208462765
-1.611015445419866,500,fiat,0,-0.1247139067575266,1,-1.2710517315384597,0,anfa,1,casablanca,0,0,0,1,1,5.087596335232384
-0.9310242916252224,Others,ds,0,0.38858333602016065,0,-0.7412749410208006,1,ain sebaa,1,casablanca,0,0,0,1,0,5.752572638825633
-0.5230295993484363,range rover sport,land rover,0,2.4417723071309094,0,0.8368778101337001,1,guich oudaya,1,rabat,0,1,0,1,0,5.616771097666572
-1.0670225223841512,grandland,opel,1,-0.6380111495352139,0,0.2779441895717114,1,guich oudaya,1,rabat,0,0,0,0,0,5.181783550292085
0.5649562467229932,cr-v,honda,0,1.9284750643532222,1,0.8339097445219434,0,lissasfa,1,casablanca,0,1,0,1,0,4.174387269895637
-0.7950260608662937,a6,audi,0,0.38858333602016065,0,0.1635547348905707,1,autre secteur,1,rabat,0,0,1,1,0,5.579729825986222
0.29295978520513577,cr-v,honda,0,0.9018805787978479,0,1.4110453317718472,1,aouama gharbia,0,tanger,0,1,1,1,0,4.653960350157523
-1.2030207531430799,3008,peugeot,1,-0.6380111495352139,0,-0.06268710029627651,1,bournazil,1,casablanca,0,0,0,0,0,5.3230099791384085
-0.7950260608662937,tucson,hyundai,0,-0.1247139067575266,0,0.8106137143794301,1,hay sadri,1,casablanca,0,0,0,1,1,5.41610040220442
-0.9310242916252224,c3,citroen,1,-0.6380111495352139,0,-0.186068837259049,1,roches noires,1,casablanca,0,1,1,0,0,4.7535901911063645
-1.2030207531430799,clio,renault,1,-0.6380111495352139,0,-0.8381211173979548,1,route ain chkaf,1,fès,0,0,0,0,1,4.927253685157205
0.42895801596406447,220,mercedes-benz,1,0.38858333602016065,0,1.9525260596982699,1,centre,0,kénitra,1,1,0,0,0,4.867534450455582
-1.4750172146609373,renegade,jeep,0,0.38858333602016065,0,-1.4110208136256888,0,anfa,1,casablanca,0,0,0,1,1,5.46763811116474
-0.659027830107365,accent,hyundai,1,-0.6380111495352139,0,0.8363616918793425,1,ben m'sick,1,casablanca,0,0,0,0,0,4.74493212836325
-1.3390189839020086,c-hr,toyota,0,1.415177821575535,0,-0.7250127186526448,0,autre secteur,1,casablanca,0,0,0,1,1,5.556828061699537
-1.0670225223841512,golf 7,volkswagen,0,0.38858333602016065,0,-0.6480562006634456,1,Others,1,casablanca,0,0,0,1,1,5.472270673671475
-1.0670225223841512,clio,renault,1,-0.6380111495352139,0,0.04010327572917026,1,toute la ville,1,béni mellal,0,1,0,0,0,4.74493212836325
-1.611015445419866,500,fiat,0,-0.1247139067575266,1,-1.2799915887218205,0,anfa,1,casablanca,0,0,0,1,1,5.068904202220232
-1.0670225223841512,r4,renault,1,-0.6380111495352139,0,-0.23123616586888437,1,hay targa,1,marrakech,0,0,0,0,0,4.77912349311153
-1.0670225223841512,clio,renault,1,-0.6380111495352139,0,-0.20088387135496574,1,belvédère,1,casablanca,0,1,0,0,0,4.74493212836325
-0.5230295993484363,tiguan,volkswagen,0,0.38858333602016065,0,0.23594215204860708,1,centre ville,0,tanger,1,1,0,1,0,5.560681631015528
-0.5230295993484363,sorento,kia,0,0.9018805787978479,0,0.5054240133331588,1,oulfa,1,casablanca,0,0,0,1,1,5.176149732573829
-0.9310242916252224,logan,dacia,1,-0.6380111495352139,0,-0.01244122216230498,1,ben souda,1,fès,0,1,0,0,1,4.634728988229636
-1.4750172146609373,sandero,dacia,1,-0.6380111495352139,1,-1.152091034994087,0,ain sebaa,1,casablanca,0,1,0,0,1,4.718498871295094
-1.3390189839020086,corsa,opel,1,-0.6380111495352139,0,-1.1650483887721348,1,sidi maarouf,1,casablanca,0,0,0,0,1,5.10594547390058
-1.0670225223841512,sportage,kia,0,0.38858333602016065,0,-0.43851149449855303,1,sidi bernoussi,1,casablanca,0,1,1,1,0,5.3471075307174685
-1.2030207531430799,kadjar,renault,0,-0.6380111495352139,0,-0.505084826138702,1,abattoirs,1,agadir,0,0,0,1,1,5.41610040220442
-1.4750172146609373,c3,citroen,0,-0.1247139067575266,1,-1.3729281261315454,0,anfa,1,casablanca,0,0,0,1,1,5.068904202220232
-1.2030207531430799,transit,ford,1,0.38858333602016065,0,-0.29710576101519165,1,centre ville,1,casablanca,0,0,0,0,1,5.384495062789089
0.7009544774819219,golf 5,volkswagen,1,0.38858333602016065,0,1.334330477800538,1,hay salam,0,agadir,1,1,1,0,0,4.31748811353631
-1.3390189839020086,l200,mitsubishi,1,1.415177821575535,0,-0.16017979573099703,1,Others,0,oujda,0,0,0,0,1,5.241747015059643
-0.7950260608662937,3008,peugeot,0,0.38858333602016065,0,0.0029572803930958433,1,autre secteur,1,casablanca,0,0,0,1,1,5.393627546352362
-1.2030207531430799,Others,hyundai,0,0.9018805787978479,0,-0.7798739677169871,0,toute la ville,1,berrechid,0,1,0,1,0,5.3706380281276624
-0.7950260608662937,qashqai,nissan,1,-0.6380111495352139,0,-0.21439824192532556,1,autre secteur,1,marrakech,0,0,0,0,1,5.27556037942542
-0.7950260608662937,t-roc,volkswagen,0,0.38858333602016065,0,-0.06266181750535185,1,drissia,0,tanger,0,1,0,1,0,5.68697535633982
0.1569615544462071,partner,peugeot,1,-0.6380111495352139,0,0.009617112723434398,1,bourgogne,1,casablanca,0,0,0,0,1,4.276666119016055
-0.11503490707165027,jetta,volkswagen,1,0.38858333602016065,0,0.8355857560895086,1,Others,0,oujda,1,0,0,0,1,4.859812404361672
-0.25103313783057896,i10,hyundai,1,-0.6380111495352139,1,0.5189650699621347,0,autre secteur,1,oujda,0,0,0,0,1,4.30406509320417
-1.3390189839020086,3008,peugeot,0,0.38858333602016065,0,-1.3283691055698248,1,anfa,1,casablanca,0,0,0,1,1,5.68697535633982
-1.2030207531430799,208,peugeot,1,-0.6380111495352139,0,-0.6374393127347969,1,hay sadri,1,casablanca,0,1,0,0,1,5.0238805208462765
0.020963323687278417,passat,volkswagen,1,0.38858333602016065,0,0.4755513925693865,1,al madina aljadida,1,casablanca,0,1,0,0,1,4.787491742782046
-0.659027830107365,a5,audi,0,0.38858333602016065,0,0.5721707455586653,1,oulfa,1,casablanca,0,0,0,1,1,5.517452896464707
-0.5230295993484363,megane,renault,1,-0.6380111495352139,0,-0.03609893877947612,1,ain sebaa,1,casablanca,0,1,0,0,1,4.927253685157205
-0.7950260608662937,insignia,opel,0,0.38858333602016065,0,0.0800593890955667,1,ain sebaa,1,casablanca,0,0,0,1,1,5.075173815233827
-1.3390189839020086,corsa,opel,1,-0.6380111495352139,0,-0.5964757159313157,1,aïn chock,1,casablanca,0,0,0,0,0,5.043425116919247
-0.659027830107365,c-hr,toyota,0,0.9018805787978479,0,-0.36802990291860316,0,centre,1,kénitra,0,0,0,1,1,5.209486152841421
-0.9310242916252224,duster,dacia,0,-0.6380111495352139,0,0.15173229391855114,1,hay targa,1,marrakech,0,0,0,1,0,5.087596335232384
-1.2030207531430799,xc60,volvo,0,0.38858333602016065,0,-0.2775824495946299,1,route d'immouzere,1,fès,0,0,0,1,1,5.765191102784844
0.020963323687278417,ka,ford,1,-0.6380111495352139,1,-0.4906854830669289,0,ain sebaa,1,casablanca,0,0,0,0,1,4.158883083359672
-1.611015445419866,500,fiat,0,-0.1247139067575266,1,-1.2926514005918481,0,anfa,1,casablanca,0,0,0,1,1,5.087596335232384
-1.2030207531430799,tucson,hyundai,0,-0.6380111495352139,0,-0.3877800046708551,1,toute la ville,1,khouribga,0,0,0,1,0,5.631211781821365
